Id,St,T,Site,Client,Geom1,Geom2,N_Impact,Cote,Lieu,Utilise analyse,Profondeur,X,Y,,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_T07,OBRK3,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,473106,7656666,,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_T09,OBRK3,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,473106,7656666,,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_T01,OBRK5A,T01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,469537,7662513,,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_T03,OBRK5A,T03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,469537,7662513,,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_T05,OBRK5A,T05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,469537,7662513,,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_T07,OBRK5A,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,469537,7662513,,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_T09,OBRK5A,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Non,,469537,7662513,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_T01,OF2C,T01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_T03,OF2C,T03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_T05,OF2C,T05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_T07,OF2C,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_T09,OF2C,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,458948,7675773,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_T01,OF3C,T01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Non,,460474,7672497,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_T03,OF3C,T03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Non,,460474,7672497,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_T05,OF3C,T05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Non,,460474,7672497,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_T07,OF3C,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Non,,460474,7672497,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_T09,OF3C,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Non,,460474,7672497,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF4C_T01,OF4C,T01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF4C_T03,OF4C,T03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF4C_T05,OF4C,T05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF4C_T07,OF4C,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_05_2013_OF4C_T09,OF4C,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,456662,7677565,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD4B_T01,PD4B,T01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD4B_T03,PD4B,T03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD4B_T05,PD4B,T05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD4B_T07,PD4B,T07,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD4B_T09,PD4B,T09,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459631,7678875,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD5B_T01,PD5B,T01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD5B_T03,PD5B,T03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD5B_T05,PD5B,T05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD5B_T07,PD5B,T07,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_05_2013_PD5B_T09,PD5B,T09,KONIAMBO,KNS,Passe,P,Impact,Ouest,Voh,Oui,,459879,7678092,,,,,,,,,,
KNS_KONIAMBO_05_2013_PI2_T01,PI2,T01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,476041,7668372,,,,,,,,,,
KNS_KONIAMBO_05_2013_PI2_T03,PI2,T03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,476041,7668372,,,,,,,,,,
KNS_KONIAMBO_05_2013_PI2_T05,PI2,T05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,476041,7668372,,,,,,,,,,
KNS_KONIAMBO_05_2013_PI2_T07,PI2,T07,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,476041,7668372,,,,,,,,,,
KNS_KONIAMBO_05_2013_PI2_T09,PI2,T09,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Koné,Oui,,476041,7668372,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK4_T01,PK4,T01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK4_T03,PK4,T03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK4_T05,PK4,T05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK4_T07,PK4,T07,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK4_T09,PK4,T09,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469749,7663961,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK5_T01,PK5,T01,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK5_T03,PK5,T03,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK5_T05,PK5,T05,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK5_T07,PK5,T07,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_05_2013_PK5_T09,PK5,T09,KONIAMBO,KNS,Passe,P,Impact,Ouest,Koné,Oui,,469429,7663647,,,,,,,,,,
KNS_KONIAMBO_05_2013_PV3B_T01,PV3B,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_05_2013_PV3B_T03,PV3B,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_05_2013_PV3B_T05,PV3B,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_05_2013_PV3B_T07,PV3B,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_05_2013_PV3B_T09,PV3B,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,463770,7677127,,,,,,,,,,
KNS_KONIAMBO_05_2014_CLC2_T01,CLC2,T01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466328,7668927,,,,,,,,,,
KNS_KONIAMBO_05_2014_CLC2_T03,CLC2,T03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466328,7668927,,,,,,,,,,
KNS_KONIAMBO_05_2014_CLC2_T05,CLC2,T05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466328,7668927,,,,,,,,,,
KNS_KONIAMBO_05_2014_CLC2_T07,CLC2,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466328,7668927,,,,,,,,,,
KNS_KONIAMBO_05_2014_CLC2_T09,CLC2,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Koné,Oui,,466328,7668927,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR1_T01,FR1,T01,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,483501,7654895,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR1_T03,FR1,T03,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,483501,7654895,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR1_T05,FR1,T05,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,483501,7654895,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR1_T07,FR1,T07,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,483501,7654895,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR1_T09,FR1,T09,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,483501,7654895,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR2_T01,FR2,T01,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,481117,7659642,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR2_T03,FR2,T03,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,481117,7659642,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR2_T05,FR2,T05,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,481117,7659642,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR2_T07,FR2,T07,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,481117,7659642,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR2_T09,FR2,T09,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,481117,7659642,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR3_T01,FR3,T01,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,481912,7655499,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR3_T03,FR3,T03,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,481912,7655499,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR3_T05,FR3,T05,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,481912,7655499,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR3_T07,FR3,T07,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,481912,7655499,,,,,,,,,,
KNS_KONIAMBO_05_2014_FR3_T09,FR3,T09,KONIAMBO,KNS,Récif frangeant,RF,Référence,Ouest,Goyeta,Oui,,481912,7655499,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR1_T01,IBR1,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,479269,7645439,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR1_T03,IBR1,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,479269,7645439,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR1_T05,IBR1,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,479269,7645439,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR1_T07,IBR1,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,479269,7645439,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR1_T09,IBR1,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,479269,7645439,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR2_T01,IBR2,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,477852,7647377,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR2_T03,IBR2,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,477852,7647377,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR2_T05,IBR2,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,477852,7647377,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR2_T07,IBR2,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,477852,7647377,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR2_T09,IBR2,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,477852,7647377,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR3_T01,IBR3,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,477141,7650890,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR3_T03,IBR3,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,477141,7650890,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR3_T05,IBR3,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,477141,7650890,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR3_T07,IBR3,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,477141,7650890,,,,,,,,,,
KNS_KONIAMBO_05_2014_IBR3_T09,IBR3,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Référence,Ouest,Goyeta,Oui,,477141,7650890,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD01_T01,IRD01,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461032,7678989,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD01_T03,IRD01,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461032,7678989,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD01_T05,IRD01,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461032,7678989,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD01_T07,IRD01,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461032,7678989,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD01_T09,IRD01,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,461032,7678989,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD06_T01,IRD06,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,457939,7677928,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD06_T03,IRD06,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,457939,7677928,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD06_T05,IRD06,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,457939,7677928,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD06_T07,IRD06,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,457939,7677928,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD06_T09,IRD06,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,457939,7677928,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD12_T01,IRD12,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD12_T03,IRD12,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD12_T05,IRD12,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD12_T07,IRD12,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD12_T09,IRD12,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,460428,7674448,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD15_T01,IRD15,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD15_T03,IRD15,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD15_T05,IRD15,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD15_T07,IRD15,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD15_T09,IRD15,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Voh,Oui,,459693,7676448,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD24_T01,IRD24,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD24_T03,IRD24,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD24_T05,IRD24,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD24_T07,IRD24,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD24_T09,IRD24,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,460910,7675877,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD37_T01,IRD37,T01,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD37_T03,IRD37,T03,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD37_T05,IRD37,T05,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD37_T07,IRD37,T07,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD37_T09,IRD37,T09,KONIAMBO,KNS,Récif frangeant,RF,Impact,Ouest,Voh,Oui,,462423,7680689,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD44_T01,IRD44,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD44_T03,IRD44,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD44_T05,IRD44,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD44_T07,IRD44,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD44_T09,IRD44,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,457330,7682435,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD57_T01,IRD57,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD57_T03,IRD57,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD57_T05,IRD57,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD57_T07,IRD57,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_05_2014_IRD57_T09,IRD57,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,470025,7662473,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS01_T01,KNS01,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS01_T03,KNS01,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS01_T05,KNS01,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS01_T07,KNS01,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS01_T09,KNS01,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,472190,7663836,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS02_T01,KNS02,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS02_T03,KNS02,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS02_T05,KNS02,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS02_T07,KNS02,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS02_T09,KNS02,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Koné,Oui,,473494,7665091,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS04_T01,KNS04,T01,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS04_T03,KNS04,T03,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS04_T05,KNS04,T05,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS04_T07,KNS04,T07,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS04_T09,KNS04,T09,KONIAMBO,KNS,Récif réticulé,RR,Impact,Ouest,Voh,Oui,,462482,7677721,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS06_T01,KNS06,T01,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS06_T03,KNS06,T03,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS06_T05,KNS06,T05,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS06_T07,KNS06,T07,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS06_T09,KNS06,T09,KONIAMBO,KNS,Récif barrière externe,RBE,Impact,Ouest,Voh,Oui,,460296,7671773,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS31_T01,KNS31,T01,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS31_T03,KNS31,T03,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS31_T05,KNS31,T05,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS31_T07,KNS31,T07,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
KNS_KONIAMBO_05_2014_KNS31_T09,KNS31,T09,KONIAMBO,KNS,Récif barrière interne,RBI,Impact,Ouest,Koné,Oui,,467751,7665230,,,,,,,,,,
